image_id,ratio_area,hu_1,color_median_B,inscribed_circle_radius_norm,color_std_R,glcm_homogeneity,color_mean_G,glcm_correlation,glcm_energy,color_min_G
14,0.0109960416666666,3.090829639011868,91.0,0.2038690476190476,52.026136562322144,0.8897599178304642,107.23164791618196,0.9825235978216712,0.2743936391748028,0
15,0.0159606666666666,3.018381418548249,82.0,0.1710789477238889,51.09270638702159,0.9109955043770924,94.55424976439724,0.9773874610443974,0.3965672066183188,0
16,0.0168067083333333,2.936872716818141,62.0,0.2197830366051715,46.5905839428827,0.932349640740033,87.1118133382326,0.9760944800385932,0.4245023541414101,0
17,0.0147916666666666,3.058089863663004,66.0,0.1713709677419354,48.37091376885338,0.8966336462021585,106.7421494186921,0.9721399309131914,0.4259307497730913,0
18,0.013739375,2.9855774019382992,88.0,0.2232916265640038,49.77683861987614,0.9102912334480824,112.90971891733338,0.9742958465278818,0.4855524913034309,0
19,0.0123749583333333,3.073156762210223,63.0,0.2894937003531107,37.48122948132985,0.8838980086773609,88.36600557773137,0.9656584446780564,0.2848344240491309,0
20,0.019336625,3.038466839286059,49.0,0.1734221920822606,55.15096164789177,0.911403100829466,68.32365475335533,0.967178496988845,0.3831935797242886,0
21,0.0160437916666666,2.9786235641628656,98.0,0.221947599712171,41.494672157449834,0.9230729055465816,102.52881011244916,0.9773617077251716,0.3599765991518474,3
22,0.0138134166666666,3.067654374753869,100.0,0.2091006839398256,68.11994628973659,0.9009190251840672,105.72136323658752,0.9841957626289624,0.326494939993914,0
23,0.0167739166666666,2.9414981153853916,77.0,0.2093724082497989,46.42113891722086,0.9127429532772936,98.96066643051704,0.9790491441152338,0.3361687665180434,0
24,0.0225047916666666,3.0614883631977756,38.0,0.2389813127188847,44.18140167381003,0.9240402530343916,51.65624158146576,0.9642726364533448,0.2767035308114453,0
25,0.0114814583333333,2.981286935714454,88.0,0.3127246137978374,48.814985457888,0.9242466663244786,88.59550490213428,0.9742069172191448,0.4450501930439404,0
26,0.0163886666666666,3.0108125153613976,87.0,0.2277772113530322,66.67517548487854,0.9290001761667928,84.95521448860431,0.9785164065280356,0.3830259384359649,2
27,0.0037650416666666,3.103666072147836,53.0,0.2957788560448623,44.46246515386939,0.8193090096614378,74.75838997564115,0.9196006909688426,0.1426847417158222,0
28,0.0075635,3.0555068985393845,112.0,0.215625,59.74388505534509,0.8625232992776886,129.76184984182245,0.9522579921880724,0.36473142046037,4
29,0.0149252083333333,3.078723284561553,59.0,0.2761340197394876,57.02395872718514,0.8766422144771281,78.86502618808683,0.9642567585177224,0.2214229625908254,0
30,0.0178554583333333,3.094877728068926,69.0,0.2188714981079101,49.10208944515943,0.9149109741130396,99.19554765814677,0.980013646772345,0.323279019481591,0
31,0.011362125,3.0903815842883993,95.0,0.2916666666666667,50.07178926372017,0.869561723272127,110.8466439385608,0.967950638125518,0.262146001162839,0
32,0.0098641666666666,3.0274719621274175,58.0,0.1494120147330629,68.52197035822043,0.9092667641241884,76.29508605110709,0.9683413841079368,0.3541867673581841,0
33,0.0081559166666666,3.0050002721976448,42.0,0.1940044982271044,55.26612795269162,0.938299149149263,70.86730249822577,0.970464666457173,0.4775536873719727,2
34,0.0080445,2.962198943258844,32.0,0.1927457119058246,51.28328318791608,0.9407397270838056,65.85147638253918,0.969239283334306,0.4156720371999843,5
35,0.00541725,3.0802258100454556,28.0,0.3661823272705078,48.89761778210433,0.9036334767751414,57.13910181988729,0.9166892430281474,0.2145544019814813,5
36,0.0094573333333333,3.029807270700268,65.0,0.1790659441919384,50.74045645914898,0.9315554023764264,88.44916713267314,0.9744235769901934,0.3340274595363365,7
37,0.0104475,2.989608191735866,88.0,0.1030087387352658,63.65882611607312,0.9294760219261212,117.76151743157293,0.9834686880678944,0.3777141962197269,8
38,0.01157,3.127085557120627,65.0,0.2242906508544201,46.96854465156136,0.8362525257865576,92.72809941100417,0.958323868253826,0.2237885903742496,0
39,0.0165848333333333,3.099899607999669,45.0,0.2762797414040079,50.42581025373424,0.8688098431323834,68.2125009419034,0.9535045017493228,0.2393121362197371,0
40,0.01470125,3.0474212522733404,52.0,0.2168270400002006,38.96691885726516,0.9178011221816638,71.20340483235414,0.9696024332842478,0.2597070764610663,5
41,0.0093895,2.9845044653105064,62.0,0.3820754716981132,55.84409408133429,0.8845988281491743,97.91210775462396,0.9682335234313114,0.2012152664991962,5
42,0.013253875,3.1115730076165136,68.0,0.1923336338352512,46.360745672027114,0.887433770803431,92.41588542893484,0.9673507064047726,0.3756685536085781,0
43,0.0193913333333333,3.028565140598299,79.0,0.1968485810035883,47.996205771565215,0.9144956919248556,85.42298545363144,0.9714136528399352,0.4283894700930762,0
44,0.0125543333333333,3.0349016894508996,85.0,0.2445782362812697,48.30781380245271,0.8825853061472608,103.2921518332078,0.9700275692742184,0.358668394602203,0
45,0.0136154166666666,3.0694268698401066,32.0,0.2338918569136639,46.03797555479573,0.9183327775867112,74.80467892069144,0.9754067614103216,0.2543008626776019,6
46,0.0209344583333333,3.1182193213207547,60.0,0.2241438795256134,45.11753033008876,0.8593914701466661,84.4273430628465,0.9523709580097276,0.1752805497095094,0
47,0.012116,3.0763613566293735,97.0,0.2014754764617435,59.19949478932617,0.8671927225297057,82.96508845632877,0.9532966872648936,0.2616722190202879,0
48,0.009546375,3.08100882205418,101.0,0.3033541527347288,62.732036710001275,0.8572074975004671,89.06132412998709,0.9584371645473128,0.2357105454905933,4
49,0.01780525,3.1571726661275186,155.0,0.4170670166015625,38.71255890840177,0.8657088641401013,184.8975443112021,0.9869126338660016,0.1557461158041802,14
50,0.0198496666666666,3.0802290572659,102.0,0.179989630176175,54.725968115263775,0.9190988296336796,95.00922373700912,0.9860343951429266,0.3521388088767543,4
51,0.0219363333333333,3.06266384142479,134.0,0.2562639915336996,52.81303187524382,0.8877826687022619,108.56389965056212,0.977586425263376,0.3309768875095016,2
52,0.020392,3.071846661240166,102.0,0.2070372715469234,47.05326409601978,0.8963345170495276,97.12124115641323,0.9761716460493656,0.2683366442070781,0
53,0.0164825,3.0822378797473338,98.0,0.2685808019435152,48.61054301924637,0.8828930112850208,105.12006177364157,0.9813804081255572,0.2213115793740109,0
54,0.01179075,3.010132271212838,70.0,0.1781843679922598,55.1259767671072,0.924909826627542,99.25792138145924,0.9836270351593814,0.3991442392540071,0
55,0.0134513333333333,3.083334962370482,22.0,0.1784845682290884,40.43051149071648,0.9533159645912284,47.83936585018381,0.9731428176364088,0.3945784681295334,0
56,0.0085278333333333,3.0477815585219252,47.0,0.2898837725321452,54.072098665425344,0.8768973638331131,76.87256012973565,0.952296243497162,0.3124384838844914,0
57,0.0078663333333333,3.015971299040398,49.0,0.2729175620608859,54.85234327565486,0.8762869174639404,79.68959747535185,0.9485855114979672,0.3415057651255466,0
58,0.0104036666666666,3.037061098554192,39.0,0.2384326659053205,49.490717463724934,0.9055858914545858,60.47427699724132,0.9650963900201028,0.3264649011909128,1
59,0.0114715,2.969099399095012,43.0,0.2087163162231445,57.53179875339592,0.913460989041027,68.27978779802322,0.972402241215771,0.373825428827887,0
60,0.0079628333333333,3.097035782512659,57.0,0.2265418435440582,54.97286454517738,0.8953459982515273,85.08701700801238,0.9695807677491772,0.2469182284974739,6
61,0.0169968333333333,2.932426020148738,58.0,0.190855875736525,49.46879221634891,0.9598289494990472,52.75954861749401,0.978525206359485,0.4183362735705196,3
62,0.0200545,3.010205096141533,42.0,0.2299112237018087,40.58527954021671,0.9541275113444884,40.555083839262906,0.970839898081655,0.4532445398167161,0
63,0.0131848333333333,2.9967279145431154,41.0,0.213775864566665,65.26025597634896,0.883833919951123,57.99713107632032,0.9500702503879525,0.3501906321965691,0
64,0.02632075,3.002740958450076,49.0,0.1833941605839416,44.36803736649573,0.945107603092622,50.05980068022581,0.9721702050575446,0.4458479858022336,0
65,0.0244128333333333,3.014385313697166,43.0,0.2349824145831893,41.52883177220759,0.9225912505309698,39.972028019760586,0.9599317738382882,0.3380771632773119,0
66,0.0246566666666666,2.9691464225944664,57.0,0.1659621372017809,66.04802845099385,0.9063028537821634,72.94128241040309,0.9589436194594124,0.4383351547782886,0
67,0.0175103333333333,2.880964666229287,74.0,0.2222067082969887,59.0988949639364,0.8856240118044985,89.92173431058394,0.9475945329581292,0.4288811411905293,0
68,0.0161465,3.012412253238759,74.0,0.173221332686288,59.92384131187835,0.9051292652184004,92.61970650003354,0.9801214234317248,0.324376130553458,4
69,0.017729,3.0961766363835577,48.0,0.2822779004818925,46.07177165284732,0.9194508983907216,61.18969689849624,0.9673877506185992,0.3684109418193679,1
70,0.0152661666666666,3.041946632634108,39.0,0.323943661971831,37.87436883027705,0.8741388114855411,48.746293420804875,0.9420240722096468,0.2129285947235415,0
71,0.0068746666666666,3.0119476244451517,44.0,0.2214285714285714,50.06213193304047,0.9273040104582154,73.5416765124663,0.9756126949535202,0.306239582449571,4
72,0.0073725,2.898747672114427,70.0,0.4571763743524966,60.8404128350105,0.9091011325535012,115.85621465255689,0.967102050184128,0.3607253133035801,0
73,0.0183101666666666,3.0662954188948364,87.0,0.2182785538602466,56.91393143481072,0.8704837674642352,118.4412620552991,0.968694745923018,0.3090668164484279,0
74,0.0169653333333333,3.023658336954382,69.0,0.2021325076067889,47.535185371235144,0.9316352593176016,108.8246169335036,0.9853055099366392,0.2863672073061691,3
75,0.00476125,3.014297592013808,65.0,0.2000566755022321,59.65647338740682,0.8584430227447655,81.67469637220528,0.9524490806811312,0.2525369145715489,6
76,0.013378,3.0392157939919735,60.0,0.3649154118129185,61.55093445679971,0.8488025601950387,90.53896192866527,0.952504012347952,0.2392626309169348,0
77,0.007123375,2.9540128221748567,52.0,0.1883640705239364,56.42821907001171,0.8814662989057813,68.95138007846072,0.9155441516006118,0.4410982948185955,0
78,0.0193868333333333,2.9091091475295223,30.0,0.1230088269269024,60.52386969847266,0.938829767732428,73.17421460540649,0.970498021525054,0.5172148047668998,1
79,0.0127903333333333,2.924218590955851,26.0,0.2380279883360251,60.53073903939921,0.9421723203661428,65.13702283985397,0.975217384816348,0.4147506869960035,3
80,0.012707,2.9679624140709286,21.0,0.2755225234561496,57.971700506209416,0.92406012983577,59.1492686061226,0.9712368574739384,0.4208614778687509,0
81,0.0156361666666666,2.932075338541945,25.0,0.2569711002302758,60.10351915385095,0.9406133571826556,68.72418544161776,0.9789456983228106,0.3944875990833234,2
82,0.0402443333333333,2.604138080508775,65.0,0.1299504950495049,56.71467510144763,0.9596719301303732,96.30306317870786,0.9804857381644752,0.6486285923840593,0
83,0.1874578333333333,3.065609488217005,40.0,0.3330449826989619,78.55812052530553,0.9331938250447828,83.50769745396353,0.9915116896905763,0.3742384221054975,0
84,0.015821865720477,3.106559514635564,66.0,0.2933854396988011,69.51776435829122,0.8901179673080892,84.79572314520979,0.9741506160075418,0.3123551302590979,1
85,0.0528363333333333,3.1306575763175015,13.0,0.2892665091277547,52.79378821234106,0.9635176372012092,22.570909145425865,0.979058196910704,0.4154100240325129,0
86,0.0253965,3.080083660084176,45.0,0.2188545309978982,66.16261977094061,0.9354896067500298,73.79493185829675,0.984531854022125,0.3510690720267557,1
87,0.0254383333333333,3.0699227362295636,18.0,0.4305937232040777,64.11775165973091,0.8996969213142252,52.78219603912397,0.9797715057708816,0.2196275699757172,0
88,0.0432945,3.1181285224291697,25.0,0.2997375189089307,57.642302697418785,0.9429389810674076,39.04806442206925,0.9823792531428308,0.3014403533558277,0
89,0.0198381666666666,3.132958081783784,51.0,0.2905701754385965,54.26233871375032,0.950094478636398,70.09343925944127,0.9871554604179436,0.3364756191151401,0
90,0.0197255,3.1433534314953295,44.0,0.2293794458562677,49.3173623309209,0.8903168569960166,58.66480263636043,0.9652343199977546,0.2040641014986919,1
91,0.0394531666666666,3.0917884609844073,41.0,0.2869003736055814,64.29541111083472,0.9261496027714688,71.18724134471707,0.9870659248870748,0.3213290297208326,0
92,0.0340429166666666,3.076799517325618,62.0,0.2711488962173461,53.40844276756477,0.9575717779572762,68.28924035993964,0.9843542110723212,0.455357296106253,2
93,0.0387956666666666,3.1428607525704684,30.0,0.3516626749953178,51.24067976005168,0.933613463564112,56.11626688202344,0.9828871764668012,0.2496813440425429,0
94,0.0403435,3.1027828038416265,37.0,0.2227150004177807,61.53052739777508,0.944711347747892,83.47854185673356,0.9828026645914298,0.427789938944482,0
95,0.0289068333333333,3.0766729883872643,21.0,0.3100875085141478,62.06658148862207,0.9175979421428936,54.98485667382973,0.9732633284587434,0.3004377632294098,0
96,0.0365135,3.1252765422197673,53.0,0.3735286394755046,64.73631481437653,0.8889673140832496,87.95894778159645,0.9811331271677108,0.1844133378102948,2
97,0.038646,3.104052669453138,49.0,0.3785353515107753,71.12824253919953,0.8230755276813374,81.1881899763683,0.9591558074727926,0.2103959260184701,0
98,0.0264211666666666,3.071537297088611,14.0,0.2730061213175456,50.06166506386342,0.961402492693433,49.719018050860285,0.9769341750725336,0.4645107847986601,0
99,0.0363615,3.119464642104997,21.0,0.3847200204660226,44.53513969432856,0.9467550416245994,44.70547943635893,0.9758275357309376,0.2912334810590385,0
100,0.0253406666666666,3.1473581169512723,22.0,0.2693763555482376,51.68685594671526,0.940792324451634,48.672944352466715,0.977307122556266,0.3960707809765286,1
101,0.0257145,3.125873415017398,40.0,0.3418277775475738,58.75018086434668,0.9129934024489652,64.67520385728936,0.9712097824071992,0.3305725361174266,0
102,0.0266541666666666,3.1007437968964573,30.0,0.2493904777195142,60.172135652673774,0.9447959832393168,56.03111826629258,0.9798437463427334,0.4120542889220618,0
103,0.0282251666666666,3.119751072336561,45.0,0.2994709895207332,59.19421072662597,0.9507667239055811,66.79182564927636,0.9873551593170016,0.391911505223883,1
104,0.0249271666666666,3.0490654286811374,40.0,0.2038914495044284,62.13408892364475,0.9392995969391394,70.0169750997331,0.9785461180010936,0.4313374601028705,1
105,0.0237108333333333,3.130991630142961,31.0,0.4370852459918011,61.541026251081774,0.8847840366094808,61.10675014144793,0.977447921011584,0.1670708548656571,0
106,0.0315595,3.1151831631683247,36.0,0.2900957817578838,45.03083825065733,0.918865780656602,51.90807828124484,0.9562750810481608,0.3271982242824037,0
107,0.021639,3.151245468854955,59.0,0.3597928193899301,59.4989505229209,0.8691023084125844,83.64083256963751,0.9680773577449238,0.1427731657702765,0
108,0.0153065,3.154769545976857,41.0,0.373010218828574,45.580454824319155,0.9102550884187066,54.90070248305032,0.9581778150550216,0.2640308408228351,0
109,0.0326496666666666,3.0002408139555836,43.0,0.1919653367023078,50.86205264650547,0.9689653967663464,65.76592951179865,0.9817284060143844,0.5712075716444536,0
110,0.021689,3.1576258772373818,32.0,0.3150826446280991,45.70896676794321,0.9460903533327748,64.13175070423347,0.9833751193124666,0.3233331380013304,2
111,0.0216883333333333,3.126654172913795,40.0,0.2430542260408401,55.97293780029468,0.9268537316442674,64.81566097970442,0.9761162006949424,0.3597197500058095,1
112,0.0443591666666666,3.1577885902168537,45.0,0.3275878474397479,59.90527642614521,0.8996797755900606,57.916450562465776,0.9685174740646092,0.2918482279132001,0
113,0.0287973333333333,3.154566039960457,15.0,0.4083433832441057,58.172583020748064,0.916284418428964,46.63103040193517,0.971705552801236,0.4301877626442555,0
114,0.0185313333333333,3.1093289265066386,23.0,0.2655443343441043,50.24050330975565,0.9275465887417288,48.02244412572667,0.9630835565596032,0.373487151452645,0
115,0.0145786666666666,3.133115438139669,15.0,0.4014488899544494,46.35305901592751,0.9198395063014684,35.07102013756526,0.9521270262069976,0.3163544169209527,0
116,0.0289876666666666,3.124055696032161,14.0,0.3584201545046087,41.993676232619784,0.9356404752894024,34.13222426629107,0.9484238728428392,0.3990519496219641,0
117,0.0354351666666666,3.153741287648008,35.0,0.3064197663337953,55.04162380928723,0.9159486354531174,63.97230455582767,0.9734987141382164,0.3291159856089672,0
118,0.037257,3.119328214366765,19.0,0.2745405484552253,49.955843913512055,0.9639469664863198,43.746473166681135,0.9864187212074056,0.4707306780834023,0
119,0.015522,3.0274733700119847,62.0,0.1997663551401869,59.259336790210725,0.911571654710094,85.03921837007455,0.9781439509450024,0.3393880409475532,4
120,0.02839925,3.1382296166262416,40.0,0.280763729598171,69.92036892112867,0.9185212869424794,68.9842190058634,0.9627401363607352,0.3773680676969644,0
121,0.018408125,3.1047570481262454,25.0,0.3026737512326708,41.00086113388543,0.9481079679279376,40.40175759330992,0.9469252534970178,0.4027979234236125,0
122,0.0271513333333333,3.027507069959778,38.0,0.2367031075860147,57.752984471976575,0.949386213193942,65.34453418563469,0.9678934281588244,0.593917520460562,0
123,0.0302785,3.102327414197326,62.0,0.1837538061818026,76.31723080021888,0.8883479891364156,90.65198553770476,0.9684836017987436,0.417865033453262,0
124,0.032656375,3.0671584773740195,47.0,0.2579787234042553,51.89979323787316,0.9423651164102678,66.45604272973418,0.9792725008778674,0.3504424461732483,0
125,0.0388822083333333,3.071488544837588,23.0,0.1768527221679687,54.547796893402605,0.958125799838104,54.285437889619395,0.9740556337324554,0.4889629306355523,0
126,0.04084775,3.0599204215721167,27.0,0.3323529787082409,67.66051977672478,0.9303889283942348,60.945583280991265,0.9822055352738795,0.3627969749846502,0
127,0.0321703333333333,3.136482706528814,50.0,0.3239538428094066,52.73622366127044,0.8916181227737536,73.99269665613033,0.9661850865391244,0.242203193348726,0
128,0.0423964583333333,3.119625914446237,18.0,0.2603894444138791,53.218419100027475,0.9408148693637588,46.38895130276973,0.9779095505595862,0.4372241888683655,0
129,0.030271125,3.0355760342548117,51.0,0.2167233974152031,50.59929254354801,0.9493211608575592,66.32875300489452,0.9755568971444244,0.5029870003849515,0
130,0.02017875,3.1134473369204736,31.0,0.2635453624642772,56.05836163818861,0.9180292781906596,56.88340352615715,0.9604979665286016,0.3919327590089664,0
131,0.03304125,3.1500018329705117,15.0,0.3649425287356322,69.45634934022016,0.9307162888135904,55.88113878195874,0.98196969981421,0.419201682187958,0
132,0.030832875,3.1141914995126667,26.0,0.2474836061126764,52.0168349297564,0.940428195702122,48.53557902644596,0.9667402089567798,0.4120162878556728,0
133,0.03890025,3.0836723699314184,51.0,0.249789869665929,59.65424513148282,0.9287020196349394,81.91312285039612,0.9815600052307324,0.4150995664352072,0
134,0.0387813333333333,3.0707199108447267,23.0,0.2033870740868579,64.73046571258165,0.9490732184957084,55.562805152505085,0.9842194069531924,0.4635889684752132,0
135,0.020028,3.051518223549473,47.0,0.2467629888036229,70.1905275521078,0.9436475516061134,84.2401581599862,0.984694867043297,0.4182701599564641,0
136,0.035679375,3.142689965724045,28.0,0.3478732638888889,48.69783282028797,0.9251928943200944,44.63280428964441,0.9707305634670812,0.3291752065227775,0
137,0.0216115,3.1626442489055937,47.0,0.3290938845105991,61.336721940655096,0.8956774320576708,71.04766667875624,0.9637197680580728,0.3176943109307937,0
138,0.029323125,3.1067161887836936,18.0,0.2713951474144345,48.73777561765222,0.9445673546107248,40.49898062838754,0.9595980266167232,0.4361097722320119,0
139,0.024273375,3.030121214741142,66.0,0.2391705205095168,51.09241941932275,0.939121011282136,93.30324093143312,0.9878956472646844,0.3622636776338664,4
140,0.021783875,3.1116954413256708,98.0,0.3294757968383216,45.1416595456497,0.9285928689884696,118.7437727456144,0.989590652529992,0.2391470559903587,10
141,0.0204395416666666,3.1172558724922155,90.0,0.2185783991737971,62.46581104614125,0.8929150702688603,113.74472260430996,0.9759036684310016,0.2973878682528696,1
142,0.0185875,3.0615054663487005,91.0,0.2289241051102515,45.29006774991186,0.9253432120177864,98.07807317160632,0.980549544702484,0.36412796947172,0
143,0.008538125,3.120102975881075,66.0,0.2932554546155427,62.119539997024766,0.8251252457674708,93.23781761055383,0.9469902187064144,0.2054051280539744,0
144,0.00873025,3.1246398963678224,52.0,0.3251001694623162,56.07574952717906,0.8254196104389964,87.35522032363384,0.938549356685805,0.1810149978682295,0
145,0.0079452083333333,3.1671939979899344,50.0,0.3465103792504789,52.965985646447976,0.8136447370372575,83.19985214391326,0.9374011171769884,0.1551066407551755,0
146,0.02707825,3.1504943687129763,55.0,0.2968072271966315,57.263213001336574,0.8912963153435833,96.80337108040742,0.98092724506172,0.173517629342196,0
147,0.02157225,3.1125921840153077,84.0,0.2789680706297798,59.17515417849267,0.8815283377247676,117.26239528173993,0.9838951071864416,0.2021317812583371,5
148,0.028808875,3.153170067237722,33.0,0.4127124258720415,50.11744924244048,0.9202405504509978,65.67817657785857,0.9799625313838484,0.1456535870027308,0
149,0.0152376666666666,3.0875478721335856,83.0,0.2140807791501897,55.84537738596861,0.9405911060161786,119.97117104795252,0.9855632957044024,0.400642383027908,6
150,0.01668425,3.105826832379744,69.0,0.2701114953732958,48.19326941242721,0.9312435619971944,75.77348226300533,0.9757629107444736,0.3094893807484661,3
151,0.0141788333333333,3.1542767331876007,53.0,0.3955446370442708,60.979357305093416,0.7948516155493847,79.17414976397048,0.9530276805390208,0.1115201086564102,0
152,0.029318,3.089755802366858,75.0,0.2861483507540636,55.8522078222901,0.9157179376047512,91.60905603001152,0.985955344995702,0.2623857680825429,0
153,0.033310875,2.9976334805936817,92.0,0.2194565174191497,57.018964819344795,0.8657538716333636,109.03711718563346,0.963971957014914,0.3090411461177123,0
155,0.007896625,2.999573886462883,198.0,0.2615112953997673,69.90458030070852,0.8960158095298129,162.09094121866823,0.9873945528121044,0.330813209517953,2
156,0.0154337916666666,3.075848498548708,45.0,0.3434178582553205,47.471116580709975,0.9240597172094448,68.40137168953716,0.9725810885197528,0.2752731056372927,3
157,0.0377922083333333,3.071310365303805,111.0,0.2203291614325211,57.54475985546897,0.9110062581483448,75.78151518024265,0.9784877889503928,0.3304353720826438,0
158,0.018113875,3.0333092340287964,54.0,0.1907260277157738,43.57418045126868,0.9078916458489412,57.68751466198096,0.9481026423032608,0.3953620499792416,0
159,0.02211375,3.049796077717374,66.0,0.2223002578272964,39.78784315799321,0.9122811916111486,57.25232280379184,0.9519471445647202,0.3312940258783451,0
160,0.032661625,3.0908856161064544,98.0,0.2405881848941554,59.93279900717205,0.9020949049524446,73.1179756865036,0.9756025133712984,0.2925207746634192,0
161,0.021076625,3.1205965537075686,91.0,0.2718954976399739,46.480459752880265,0.9223614513576428,66.45621300020754,0.9716252244521382,0.2516773616589823,0
162,0.01761625,3.084851328863893,118.0,0.2299140742427817,49.021243790653415,0.9052642207562276,84.14646982644534,0.9770603661553672,0.3191670121300195,0
163,0.026548125,3.1279064085231263,99.0,0.2775773889878217,41.19898295594303,0.9353974375196292,84.94714078939519,0.9870387270797436,0.2412898381005864,7
164,0.034155375,3.054652448801608,95.0,0.2226593233674272,47.746293033698834,0.9147320290887384,86.94116061551821,0.9784138830106072,0.3462159497135569,0
165,0.012401,3.0357564124907026,97.0,0.2278645833333333,44.09984509425233,0.9391536184886872,111.13223345906204,0.986414119258999,0.3494966867678719,3
166,0.0135486666666666,2.9357570005937137,92.0,0.2092330397505562,54.05117829578173,0.9244496960147898,108.23951075827549,0.9780073528292024,0.4575790484817621,7
167,0.0158814583333333,2.97142377886458,89.0,0.1971964793162303,52.84852831837702,0.9449615972998138,95.94046266883164,0.9855867483064784,0.4990981593427132,3
168,0.01920825,3.1271643812525847,76.0,0.3039255208902425,52.60054354201796,0.8489500888970508,123.1550043268824,0.9710094707140502,0.2121451037733267,0
169,0.024756,3.0981328093972724,71.0,0.2621383835411492,56.914768029111634,0.8833781522881937,113.20874619672044,0.9772854742345636,0.2755547679798938,0
170,0.0130324583333333,3.0717850095301387,54.0,0.2158086811233244,49.581835335840125,0.9209310659729372,90.74483900244148,0.9635619812853704,0.3027436403805154,5
171,0.0213227916666666,3.1299299293388874,21.0,0.4069410647199453,52.377731199222744,0.8988788214260921,46.79783513413181,0.9452139309343796,0.2650389726910311,0
172,0.020887875,3.141330427176805,74.0,0.3202081990038228,55.37096798783532,0.901110326994904,123.72102124264484,0.9824477634902538,0.2612348776195023,0
173,0.012898375,3.074072806918616,82.0,0.2278249247090799,51.28321245151179,0.9339650451725386,101.94346820510502,0.978610194403616,0.3745598455579739,3
174,0.022444125,3.056899684133345,73.0,0.193724374922495,47.10563415041958,0.9268654184689497,107.77706534592444,0.9834605256107722,0.2867561854488141,5
175,0.030173125,3.051522561629755,98.0,0.2401795504385964,54.5605236838787,0.9011876393340584,111.19686577860506,0.9826137500865684,0.2661889289196402,6
176,0.0276439166666666,3.057307466209264,84.0,0.1999700758192274,48.61770483456435,0.919144358227912,102.55349812513076,0.9806502122882088,0.3665781920095418,0
177,0.02409025,3.1320092449774557,53.0,0.2823352947101726,57.330508555058,0.920653079145773,70.75381794911708,0.9741706671771546,0.1990067901458652,1
178,0.026822125,3.123751859371272,68.0,0.3753483134104793,47.45433073158007,0.9004817163536971,98.99849941980672,0.9761838747283818,0.1556831345671062,10
179,0.0168524583333333,3.1134062956127218,82.0,0.2809419194903973,70.22782560661629,0.8737804285740589,104.6268125347673,0.9645695090225752,0.2930678680927595,0
180,0.015003875,2.8557752917705734,77.0,0.1153100775193798,49.06779075352426,0.9546473474959136,73.54249605669473,0.9601344668266654,0.5214199564590968,5
181,0.012524125,3.017343240821733,87.0,0.1905739697543057,53.53832162183269,0.9035874623247364,106.38058785201872,0.9663947248007606,0.3921701867414933,0
182,0.014082125,2.980497726889515,141.0,0.2427765299479166,58.44236078020114,0.8866050778254382,140.13110971074565,0.9750004589449256,0.395710833115249,0
183,0.0244150833333333,3.1074067693866705,132.0,0.2734884756582754,44.82970814658484,0.9333674469440963,140.527699419953,0.9901525968796902,0.2798102156989062,17
184,0.02372025,3.1175178898168734,123.0,0.2246641691740568,44.34783151543099,0.9166670425737048,122.6260005656039,0.9865429988634418,0.3079423394688867,7
