image_id,ratio_area,hu_1,color_median_B,inscribed_circle_radius_norm,color_std_R,glcm_homogeneity,color_mean_G,glcm_correlation,glcm_energy,color_min_G,color_min_R,hu_4,hist_entropy,color_mean_B,hist_mean
90,0.0197255,3.1433534314953295,44.0,0.2293794458562677,49.3173623309209,0.8903168569960166,58.66480263636043,0.9652343199977546,0.2040641014986919,1,1,11.983871179931144,7.258135097473789,56.64999906556223,65.06847352322494
91,0.0394531666666666,3.0917884609844073,41.0,0.2869003736055814,64.29541111083472,0.9261496027714688,71.18724134471707,0.9870659248870748,0.3213290297208326,0,3,11.9834120449019,7.457672795398245,55.74935187678531,74.90435338159277
92,0.0340429166666666,3.076799517325618,62.0,0.2711488962173461,53.40844276756477,0.9575717779572762,68.28924035993964,0.9843542110723212,0.455357296106253,2,2,11.228967959921116,7.312410906522725,71.70472270867675,72.49863242026734
93,0.0387956666666666,3.1428607525704684,30.0,0.3516626749953178,51.24067976005168,0.933613463564112,56.11626688202344,0.9828871764668012,0.2496813440425429,0,1,11.969171536294748,7.194104223918275,42.42389235884394,60.36641400907248
94,0.0403435,3.1027828038416265,37.0,0.2227150004177807,61.53052739777508,0.944711347747892,83.47854185673356,0.9828026645914298,0.427789938944482,0,3,11.66377692795989,7.570393731794823,44.75283744256665,82.95699072490781
95,0.0289068333333333,3.0766729883872643,21.0,0.3100875085141478,62.06658148862207,0.9175979421428936,54.98485667382973,0.9732633284587434,0.3004377632294098,0,0,11.682623618498123,7.1458712903494455,31.64641983635926,57.333533668570574
96,0.0365135,3.1252765422197673,53.0,0.3735286394755046,64.73631481437653,0.8889673140832496,87.95894778159645,0.9811331271677108,0.1844133378102948,2,2,11.731042477621862,7.59022368190409,64.02238257591317,90.57616876389211
97,0.038646,3.104052669453138,49.0,0.3785353515107753,71.12824253919953,0.8230755276813374,81.1881899763683,0.9591558074727926,0.2103959260184701,0,3,11.600515194572491,7.625927641641836,70.20910272885654,85.7450224673555
98,0.0264211666666666,3.071537297088611,14.0,0.2730061213175456,50.06166506386342,0.961402492693433,49.719018050860285,0.9769341750725336,0.4645107847986601,0,0,12.46258179716892,6.5629674428925995,40.65140143296836,49.78294029718957
99,0.0363615,3.119464642104997,21.0,0.3847200204660226,44.53513969432856,0.9467550416245994,44.70547943635893,0.9758275357309376,0.2912334810590385,0,0,12.276251058426835,6.759904293259655,34.334227055963076,48.10985340657276
100,0.0253406666666666,3.1473581169512723,22.0,0.2693763555482376,51.68685594671526,0.940792324451634,48.672944352466715,0.977307122556266,0.3960707809765286,1,1,11.912073547187504,6.768714195647295,43.059918880571615,50.57128858886063
101,0.0257145,3.125873415017398,40.0,0.3418277775475738,58.75018086434668,0.9129934024489652,64.67520385728936,0.9712097824071992,0.3305725361174266,0,0,12.51194635366134,7.229988269593895,56.63813933744963,68.2538167042275
102,0.0266541666666666,3.1007437968964573,30.0,0.2493904777195142,60.172135652673774,0.9447959832393168,56.03111826629258,0.9798437463427334,0.4120542889220618,0,0,11.662543127020106,7.189632081862642,50.030969778910105,59.2069023187477
103,0.0282251666666666,3.119751072336561,45.0,0.2994709895207332,59.19421072662597,0.9507667239055811,66.79182564927636,0.9873551593170016,0.391911505223883,1,0,11.870493581398703,7.1644860408454445,58.25931201428814,70.16907237798623
104,0.0249271666666666,3.0490654286811374,40.0,0.2038914495044284,62.13408892364475,0.9392995969391394,70.0169750997331,0.9785461180010936,0.4313374601028705,1,2,10.97352527517387,7.263137610371523,60.49829613919682,70.84950705861314
105,0.0237108333333333,3.130991630142961,31.0,0.4370852459918011,61.541026251081774,0.8847840366094808,61.10675014144793,0.977447921011584,0.1670708548656571,0,3,11.62617182826859,7.344401910751146,53.9729790516487,65.99343892436313
106,0.0315595,3.1151831631683247,36.0,0.2900957817578838,45.03083825065733,0.918865780656602,51.90807828124484,0.9562750810481608,0.3271982242824037,0,0,11.271140513145044,7.005433364716063,40.52664664532523,55.463391967261806
107,0.021639,3.151245468854955,59.0,0.3597928193899301,59.4989505229209,0.8691023084125844,83.64083256963751,0.9680773577449238,0.1427731657702765,0,6,11.855806314936762,7.506269025101307,64.08644330809928,88.7961605994563
108,0.0153065,3.154769545976857,41.0,0.373010218828574,45.580454824319155,0.9102550884187066,54.90070248305032,0.9581778150550216,0.2640308408228351,0,1,11.853129450662395,7.096613713430899,52.62984777265787,59.59032527605325
109,0.0326496666666666,3.0002408139555836,43.0,0.1919653367023078,50.86205264650547,0.9689653967663464,65.76592951179865,0.9817284060143844,0.5712075716444536,0,3,10.439744064881957,7.133581286319307,46.88905164252157,68.43635212967665
110,0.021689,3.1576258772373818,32.0,0.3150826446280991,45.70896676794321,0.9460903533327748,64.13175070423347,0.9833751193124666,0.3233331380013304,2,3,12.110398005531216,7.080008578021638,37.63064562895201,63.83983033110014
111,0.0216883333333333,3.126654172913795,40.0,0.2430542260408401,55.97293780029468,0.9268537316442674,64.81566097970442,0.9761162006949424,0.3597197500058095,1,2,11.75230283835502,7.318282828693265,57.73363157551008,67.66566078762058
112,0.0443591666666666,3.1577885902168537,45.0,0.3275878474397479,59.90527642614521,0.8996797755900606,57.916450562465776,0.9685174740646092,0.2918482279132001,0,0,12.96255515474564,7.283085136034997,57.844365527145534,62.69741060048634
113,0.0287973333333333,3.154566039960457,15.0,0.4083433832441057,58.172583020748064,0.916284418428964,46.63103040193517,0.971705552801236,0.4301877626442555,0,0,11.780365157889143,6.62922196972913,40.960098725994854,48.95075418905507
114,0.0185313333333333,3.1093289265066386,23.0,0.2655443343441043,50.24050330975565,0.9275465887417288,48.02244412572667,0.9630835565596032,0.373487151452645,0,1,12.138658473355436,6.884178127098505,41.48131229796016,50.8520225340461
115,0.0145786666666666,3.133115438139669,15.0,0.4014488899544494,46.35305901592751,0.9198395063014684,35.07102013756526,0.9521270262069976,0.3163544169209527,0,0,11.5162054439874,6.401602567855646,28.618709332662743,38.29319346293539
